,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
23,20.975814962387084,3.0621416129062786,0.9382861614227295,0.10596399460447764,True,,sqrt,8,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7581816966564316,0.7826146288209608,0.7663897238133046,0.773845053106594,0.7736860628426893,0.7709434330479961,0.00819458859794633,1
94,20.850997352600096,3.0661412817082434,0.9300018310546875,0.10398963591220592,True,60,auto,6,2,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'auto'), ('min_samples_leaf', 6), ('min_samples_split', 2), ('n_estimators', 1000)])",0.7566400964911572,0.7819928239259182,0.7663801030535279,0.7745228103150749,0.7749933774030159,0.7709058422377387,0.008679923751087726,2
70,29.82971844673157,4.388216205188431,1.3345388889312744,0.1527636807879872,True,60,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7573991238019621,0.7823252464939926,0.765738803461043,0.7737701124514912,0.7752600523684862,0.7708986677153951,0.008563824595847523,3
75,31.327430772781373,4.593432198480855,1.3969767093658447,0.14872856990769823,True,80,sqrt,6,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7569826461747858,0.7826612135525111,0.7660274262543447,0.7741286123421183,0.7743089791282562,0.7708217754904032,0.00869224180075404,4
88,29.74516668319702,4.414285624240314,1.3329203605651856,0.14828651624346864,True,80,auto,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7577242042112596,0.7820659923357989,0.7656747494551612,0.7735984578428433,0.7747775579100881,0.7707681923510303,0.008340437477256213,5
24,20.87800211906433,3.003810183842101,0.9343930721282959,0.10106999232210921,True,60,sqrt,8,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7568978315820176,0.7827255207362818,0.7654354963501875,0.7741632977128923,0.7746105697912927,0.7707665432345344,0.008832812098379167,6
85,29.70284743309021,4.390924230325912,1.3287597179412842,0.15221309336521796,True,60,auto,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7575155856308382,0.7821032094854615,0.766166674093218,0.7735668106067358,0.7743960153598708,0.7707496590352247,0.008322016763989084,7
45,30.962702751159668,4.7894056671675695,1.3850789546966553,0.16367261408642433,True,80,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7569547966070111,0.781994849349029,0.7658747599873614,0.7740367087684616,0.7746890036046663,0.7707100236633059,0.008565424123835314,8
64,29.874553775787355,4.387812996022867,1.3440856456756591,0.15064010435066783,True,,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7569697341024539,0.7823766416054314,0.7661818647665497,0.7735546580680703,0.7744081599503286,0.7706982116985668,0.008569448216769426,9
89,29.716700315475464,4.446596620400159,1.3539166927337647,0.15728581995815766,True,80,auto,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7570196101465596,0.7821910622128962,0.7658896974828042,0.7737916325720443,0.7745751480691241,0.7706934300966857,0.008566345035424626,10
22,20.984502601623536,3.0854293439228284,0.9471728801727295,0.11189899577252488,True,80,auto,8,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7568580826534663,0.7818629436689324,0.7664535246412975,0.7736822597240564,0.7742545814834971,0.7706222784342499,0.008434942317902731,11
43,31.05027937889099,4.5465776205949835,1.3857605934143067,0.15130930387604558,True,80,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7569727722371202,0.782177137429009,0.7655706933428394,0.7742217818052191,0.7741242801483765,0.7706133329925129,0.008608859833552071,12
56,29.760130596160888,4.39994280286508,1.3405887603759765,0.15729488327565147,True,40,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7574621650962885,0.7820275092966921,0.7651445949558863,0.7741124089572312,0.774287726094955,0.7706068808802107,0.008472168820086072,13
74,29.763750410079957,4.406745731959793,1.3322937965393067,0.15063793574465972,True,60,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7571877202647632,0.7814895062828624,0.7654901827741815,0.7738063168895983,0.7749923653538111,0.7705932183130434,0.008416102878452812,14
15,26.656385040283205,4.1468168455031345,1.2053402423858643,0.14866613461009703,True,,sqrt,8,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1250)])",0.756813270167138,0.7818196502499373,0.7649906627994587,0.7743929300580892,0.7749288592662087,0.7705890745081663,0.008724034378485226,15
6,21.53766393661499,3.2291802646614083,0.9743065357208252,0.11994290022235954,True,120,auto,8,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 4), ('n_estimators', 1000)])",0.757316081454416,0.78201687582536,0.7650293990164545,0.7737285912777179,0.7747967868449797,0.7705775468837854,0.008546785633773034,16
90,29.763265085220336,4.446542526089256,1.334870958328247,0.15326889398054164,True,80,auto,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7565150266140597,0.781741671460168,0.7659198256515786,0.7740789894759015,0.7745883047087866,0.7705687635820989,0.008630555182549248,17
60,29.766466903686524,4.411031019194005,1.3229185581207275,0.14370979412447066,True,,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7569940391797845,0.7827207103563933,0.7656106954492793,0.7738946759728107,0.7735567735567735,0.7705553789030082,0.008677723131156364,18
29,25.949639129638673,3.7544349716879246,1.1711633682250977,0.1325155267928896,True,60,sqrt,8,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1250)])",0.7569492266934563,0.7820953609709068,0.7654430916868533,0.7739688570942469,0.7742889911564611,0.7705491055203849,0.008602622178172465,19
76,31.250899982452392,4.65510474456803,1.4220526218414307,0.15990086845120147,True,60,auto,6,2,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'auto'), ('min_samples_leaf', 6), ('min_samples_split', 2), ('n_estimators', 1500)])",0.7564213507951811,0.7818568673995997,0.7664925140361821,0.7736625118487251,0.7742538224465936,0.7705374133052564,0.008571259063771904,20
19,33.342734575271606,5.058936926119159,1.4878676414489747,0.17272221845252272,True,100,auto,6,4,1500,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'auto'), ('min_samples_leaf', 6), ('min_samples_split', 4), ('n_estimators', 1500)])",0.7571958219572067,0.7821102984663496,0.7657585513363743,0.7735655447172914,0.7740035932807017,0.7705267619515848,0.008437424590263193,21
79,14.97139310836792,2.2760271081482513,0.6733693599700927,0.07888109941946689,True,60,auto,8,3,750,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 750)])",0.7564828730221742,0.7817814203887191,0.7654020768688579,0.7745499003491829,0.7744134732086537,0.7705259487675175,0.0087344457597608,22
82,29.761770009994507,4.474439827714107,1.3348982334136963,0.1558307492384355,True,60,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7566922511362624,0.7821599213325665,0.7652681457656505,0.7740956992165662,0.7744101840487383,0.7705252402999567,0.008742944580431476,23
11,21.46133723258972,3.2360363560653473,0.9783325672149659,0.1105239377641048,True,100,sqrt,8,2,1000,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 2), ('n_estimators', 1000)])",0.75701733154556,0.7817781290761641,0.7656236075216113,0.7741377267461171,0.7740164969080632,0.7705146583595031,0.008465878333174574,24
31,25.96554446220398,3.8258282891281947,1.1780446529388429,0.1342265919541895,True,80,sqrt,8,2,1250,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 2), ('n_estimators', 1250)])",0.756907958697572,0.7818712985392648,0.7655760100785054,0.7737549217781596,0.7743780514864853,0.7704976481159975,0.008531464885234576,25
20,31.541398429870604,4.634523490883349,1.4088008880615235,0.16234174610964003,True,100,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7566942765593733,0.7820647264463547,0.7660284389659,0.7739903772148002,0.7736488700344122,0.7704853378441681,0.008560756932432032,26
40,32.724341535568236,4.743188851998756,1.4748688220977784,0.14980329639867035,True,60,sqrt,6,2,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 2), ('n_estimators', 1500)])",0.7566499704288225,0.7825510811708566,0.7656081636703906,0.773398953666421,0.7741622319935574,0.7704740801860096,0.008749793775120128,27
46,30.927677822113036,4.915087400813771,1.387826681137085,0.1661194504153092,True,,sqrt,8,4,1500,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 4), ('n_estimators', 1500)])",0.7568107383882493,0.78176344475861,0.7655309444142882,0.773570101919291,0.7746191722095337,0.7704588803379944,0.008547949883717347,28
87,27.756989002227783,4.088860060884196,1.2363898754119873,0.13135756003805205,True,80,auto,4,4,1250,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1250)])",0.756683643088041,0.7823586659753222,0.766305162398425,0.7733321147037615,0.7736111712015326,0.7704581514734163,0.008565136811296243,29
80,20.822631072998046,3.062394894894828,0.9309394359588623,0.10068125539617813,True,40,auto,6,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'auto'), ('min_samples_leaf', 6), ('min_samples_split', 4), ('n_estimators', 1000)])",0.7567601028104771,0.7816857191467298,0.765117758099667,0.7740445572830165,0.7746505457348832,0.7704517366149548,0.008633109346465375,30
65,29.846477603912355,4.4914861902312415,1.3487907886505126,0.1577959955741326,True,,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7565216092391701,0.782342462590435,0.7654542315139633,0.773763023470603,0.7740936656599308,0.7704349984948204,0.00877085785028674,31
50,25.634960174560547,3.806044421028563,1.1524363040924073,0.12746399985409124,True,20,sqrt,6,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', 20), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 3), ('n_estimators', 1250)])",0.756332232178302,0.7818457275724899,0.7656504443778305,0.7734141443397524,0.7749222809463773,0.7704329658829504,0.008729211958345086,32
58,29.742150926589964,4.4143072311336224,1.3319117546081543,0.14754393651661743,True,120,sqrt,8,2,1500,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 2), ('n_estimators', 1500)])",0.7572140507652048,0.7817009098200614,0.7654246097009665,0.7736171930066191,0.7741844970760632,0.7704282520737828,0.008378580866395905,33
68,29.807080507278442,4.45604381568493,1.335836124420166,0.14756231283566845,True,40,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7564522384976222,0.7822492931273344,0.7655884157950595,0.7735579493806256,0.774279123676714,0.7704254040954711,0.008753446853159519,34
92,29.766298532485962,4.36394390966078,1.342474889755249,0.15700104512022703,True,80,auto,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7567565583200331,0.7820371300564688,0.765416508008523,0.7738237861639297,0.7740880993893042,0.7704244163876518,0.00862233027964849,35
32,31.225942611694336,4.488715822987961,1.3970633029937745,0.14479834633114977,True,60,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7569884692662298,0.7822039742852283,0.7653856203060819,0.7735121241827417,0.7739421112915089,0.770406459866358,0.00856246027663598,36
83,27.785520696640013,4.093947150573922,1.2489694595336913,0.13769200541429064,True,100,auto,4,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 1250)])",0.7563881844917402,0.7814429215513121,0.7663935214816375,0.7739572109113594,0.773828761780569,0.7704021200433235,0.008470408428014687,37
71,24.83314805030823,3.6704985139734965,1.1126468658447266,0.13051492263862505,True,120,auto,8,4,1250,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 4), ('n_estimators', 1250)])",0.7565651558360541,0.7812867107938848,0.7658750131652502,0.7740916483703446,0.7741576777721356,0.7703952411875338,0.008463417601690277,38
61,24.79239239692688,3.6693538189230575,1.102448320388794,0.1211369919556846,True,60,sqrt,8,2,1250,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 2), ('n_estimators', 1250)])",0.7564547702765108,0.7816047022222943,0.7659669167389069,0.7739972130177993,0.773900111249509,0.770384742701004,0.008542324829453147,39
30,21.81163353919983,3.086241093793336,0.9800658702850342,0.1024689684054733,True,60,sqrt,6,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7565167988592818,0.782607033484295,0.7653833417050822,0.7735333911254061,0.7738606413305209,0.7703802413009173,0.008817188068547036,40
16,16.79242858886719,2.566690936716187,0.7663709163665772,0.09295809941351106,True,120,auto,6,2,750,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 6), ('min_samples_split', 2), ('n_estimators', 750)])",0.7565742702400532,0.7818439553272679,0.7659631190705739,0.7733928773970882,0.7740782319095572,0.7703704907889081,0.00853560988373153,41
25,28.469823837280273,4.272039902060127,1.25856614112854,0.13145163736841048,True,20,sqrt,4,2,1250,"OrderedDict([('bootstrap', True), ('max_depth', 20), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 1250)])",0.7560314568463352,0.7816862255025074,0.7671479915904432,0.7729665258322463,0.7739552679311715,0.7703574935405407,0.0085279238746899,42
73,29.764029836654665,4.466766935773586,1.3463570594787597,0.15290206112786678,True,60,sqrt,8,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7558853732044624,0.7818961099723732,0.7662127524689909,0.7738521420874821,0.7738598822936174,0.7703412520053853,0.008766285316370628,43
72,26.092237329483034,3.8400074142453198,1.1783214569091798,0.13291494369215542,True,,sqrt,6,4,1250,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 4), ('n_estimators', 1250)])",0.7570532828057781,0.7815515348656336,0.7658393150829208,0.7736766898105013,0.7735711952579423,0.7703384035645552,0.008295367882243608,44
34,25.92531876564026,3.861215231898633,1.1652917385101318,0.12763615840742698,True,,auto,8,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1250)])",0.7563524864094109,0.7814029194448721,0.7661008478421142,0.7732207164326628,0.7745465576790879,0.7703247055616295,0.008508837983908644,45
35,15.598937606811523,2.2762403759472565,0.6930098533630371,0.07590055022951894,True,40,sqrt,8,3,750,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 750)])",0.756654780808711,0.7814677329844205,0.7657382971052653,0.7741374735682284,0.7736240748288942,0.7703244718591038,0.008455673628812395,46
7,10.757199144363403,1.6356947124119996,0.48420062065124514,0.05963401430919485,True,,auto,8,3,500,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 500)])",0.7556666275084866,0.7811732870996753,0.7661276846983336,0.7751813260040021,0.7734725204604723,0.7703242891541939,0.008759696999534538,47
38,20.838551139831544,2.9636735753678978,0.9355488777160644,0.09974290433527408,True,60,sqrt,8,2,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 2), ('n_estimators', 1000)])",0.756468695060398,0.7819819372766971,0.765053957271674,0.7737075775129425,0.7743433888012201,0.7703111111845863,0.008755039456093763,48
0,22.679588413238527,3.4277488550208743,1.041822862625122,0.1195620080574574,True,100,sqrt,4,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1000)])",0.7556962493214833,0.782494116145863,0.7662955416386483,0.7729141180092522,0.7741510994523044,0.7703102249135102,0.00894053406056291,49
